subject,predicate,object
reactome:Pathway2593,abstraction:HasComponent,reactome:Pathway2598
reactome:Pathway2593,abstraction:HasComponent,reactome:Pathway2594
reactome:Pathway2593,abstraction:HasComponent,reactome:Pathway2600
reactome:Pathway2593,abstraction:HasComponent,reactome:Pathway2601
reactome:Pathway2593,abstraction:HasComponent,reactome:Pathway2595
reactome:Pathway515,abstraction:HasComponent,reactome:Pathway517
reactome:Pathway515,abstraction:HasComponent,reactome:Pathway518
reactome:Pathway515,abstraction:HasComponent,reactome:Pathway516
reactome:Pathway515,abstraction:HasComponent,reactome:Pathway519
reactome:Pathway340,abstraction:HasComponent,reactome:Pathway339
reactome:Pathway340,abstraction:HasComponent,reactome:Pathway341
reactome:Pathway1319,abstraction:HasComponent,reactome:Pathway1320
reactome:Pathway1319,abstraction:HasComponent,reactome:Pathway1321
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2548
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2553
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2556
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2550
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2554
reactome:Pathway2547,abstraction:HasComponent,reactome:Pathway2555
reactome:Pathway1144,abstraction:HasComponent,reactome:Pathway1146
reactome:Pathway1144,abstraction:HasComponent,reactome:Pathway1145
reactome:Pathway1397,abstraction:HasComponent,reactome:Pathway1399
reactome:Pathway1397,abstraction:HasComponent,reactome:Pathway1400
reactome:Pathway1397,abstraction:HasComponent,reactome:Pathway1398
reactome:Pathway2372,abstraction:HasComponent,reactome:Pathway2377
reactome:Pathway2372,abstraction:HasComponent,reactome:Pathway2373
reactome:Pathway2372,abstraction:HasComponent,reactome:Pathway2374
reactome:Pathway372,abstraction:HasComponent,reactome:Pathway373
reactome:Pathway372,abstraction:HasComponent,reactome:Pathway377
reactome:Pathway372,abstraction:HasComponent,reactome:Pathway376
reactome:Pathway372,abstraction:HasComponent,reactome:Pathway375
reactome:Pathway1849,abstraction:HasComponent,reactome:Pathway1850
reactome:Pathway1849,abstraction:HasComponent,reactome:Pathway1851
reactome:Pathway63,abstraction:HasComponent,reactome:Pathway64
reactome:Pathway579,abstraction:HasComponent,reactome:Pathway580
reactome:Pathway579,abstraction:HasComponent,reactome:Pathway581
reactome:Pathway1421,abstraction:HasComponent,reactome:Pathway1422
reactome:Pathway1421,abstraction:HasComponent,reactome:Pathway1423
reactome:Pathway2183,abstraction:HasComponent,reactome:Pathway2187
reactome:Pathway2183,abstraction:HasComponent,reactome:Pathway2188
reactome:Pathway2183,abstraction:HasComponent,reactome:Pathway2184
reactome:Pathway17,abstraction:HasComponent,reactome:Pathway20
reactome:Pathway17,abstraction:HasComponent,reactome:Pathway18
reactome:Pathway17,abstraction:HasComponent,reactome:Pathway21
reactome:Pathway17,abstraction:HasComponent,reactome:Pathway19
reactome:Pathway17,abstraction:HasComponent,reactome:Pathway22
reactome:Pathway1628,abstraction:HasComponent,reactome:Pathway1629
reactome:Pathway2681,abstraction:HasComponent,reactome:Pathway2682
reactome:Pathway681,abstraction:HasComponent,reactome:Pathway682
reactome:Pathway1407,abstraction:HasComponent,reactome:Pathway1408
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2638
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2637
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2639
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2640
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2641
reactome:Pathway2635,abstraction:HasComponent,reactome:Pathway2636
reactome:Pathway2169,abstraction:HasComponent,reactome:Pathway2170
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1909
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1910
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1908
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1911
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1907
reactome:Pathway1905,abstraction:HasComponent,reactome:Pathway1906
reactome:Pathway2414,abstraction:HasComponent,reactome:Pathway2415
reactome:Pathway2414,abstraction:HasComponent,reactome:Pathway2416
reactome:Pathway1439,abstraction:HasComponent,reactome:Pathway1463
reactome:Pathway1439,abstraction:HasComponent,reactome:Pathway1440
reactome:Pathway1439,abstraction:HasComponent,reactome:Pathway1474
reactome:Pathway1439,abstraction:HasComponent,reactome:Pathway1442
reactome:Pathway2667,abstraction:HasComponent,reactome:Pathway2668
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1942
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1938
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1944
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1943
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1939
reactome:Pathway1937,abstraction:HasComponent,reactome:Pathway1940
reactome:Pathway1762,abstraction:HasComponent,reactome:Pathway1765
reactome:Pathway1762,abstraction:HasComponent,reactome:Pathway1764
reactome:Pathway1762,abstraction:HasComponent,reactome:Pathway1763
reactome:Pathway2446,abstraction:HasComponent,reactome:Pathway2447
reactome:Pathway2699,abstraction:HasComponent,reactome:Pathway2700
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1346
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1332
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1365
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1345
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1338
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1300
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1297
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1342
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1364
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1348
reactome:Pathway1296,abstraction:HasComponent,reactome:Pathway1336
reactome:Pathway2271,abstraction:HasComponent,reactome:Pathway2273
reactome:Pathway2271,abstraction:HasComponent,reactome:Pathway2272
reactome:Pathway446,abstraction:HasComponent,reactome:Pathway448
reactome:Pathway446,abstraction:HasComponent,reactome:Pathway447
reactome:Pathway1541,abstraction:HasComponent,reactome:Pathway1544
reactome:Pathway1541,abstraction:HasComponent,reactome:Pathway1542
reactome:Pathway1541,abstraction:HasComponent,reactome:Pathway1545
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1894
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1905
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1795
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1912
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1801
reactome:Pathway1794,abstraction:HasComponent,reactome:Pathway1902
reactome:Pathway2050,abstraction:HasComponent,reactome:Pathway2051
reactome:Pathway225,abstraction:HasComponent,reactome:Pathway229
reactome:Pathway225,abstraction:HasComponent,reactome:Pathway238
reactome:Pathway225,abstraction:HasComponent,reactome:Pathway237
reactome:Pathway225,abstraction:HasComponent,reactome:Pathway226
reactome:Pathway225,abstraction:HasComponent,reactome:Pathway239
reactome:Pathway478,abstraction:HasComponent,reactome:Pathway480
reactome:Pathway478,abstraction:HasComponent,reactome:Pathway479
reactome:Pathway478,abstraction:HasComponent,reactome:Pathway486
reactome:Pathway2502,abstraction:HasComponent,reactome:Pathway2503
reactome:Pathway1527,abstraction:HasComponent,reactome:Pathway1528
reactome:Pathway1527,abstraction:HasComponent,reactome:Pathway1529
reactome:Pathway1527,abstraction:HasComponent,reactome:Pathway1530
reactome:Pathway502,abstraction:HasComponent,reactome:Pathway503
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway771
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway808
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway824
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway806
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway800
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway823
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway819
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway821
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway811
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway797
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway798
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway759
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway785
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway795
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway782
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway783
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway780
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway770
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway778
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway805
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway816
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway817
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway803
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway814
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway822
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway820
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway788
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway762
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway794
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway764
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway775
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway776
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway796
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway757
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway758
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway769
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway789
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway773
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway793
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway791
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway804
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway802
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway781
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway768
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway766
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway825
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway809
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway807
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway818
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway815
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway801
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway812
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway813
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway810
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway799
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway787
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway763
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway784
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway786
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway760
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway761
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway772
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway792
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway779
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway790
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway777
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway774
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway756
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway767
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway765
reactome:Pathway755,abstraction:HasComponent,reactome:Pathway826
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1560
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1567
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1583
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1574
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1577
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1582
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1573
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1581
reactome:Pathway1559,abstraction:HasComponent,reactome:Pathway1580
reactome:Pathway289,abstraction:HasComponent,reactome:Pathway291
reactome:Pathway289,abstraction:HasComponent,reactome:Pathway290
reactome:Pathway289,abstraction:HasComponent,reactome:Pathway292
reactome:Pathway1338,abstraction:HasComponent,reactome:Pathway1339
reactome:Pathway1338,abstraction:HasComponent,reactome:Pathway1340
reactome:Pathway313,abstraction:HasComponent,reactome:Pathway314
reactome:Pathway566,abstraction:HasComponent,reactome:Pathway567
reactome:Pathway566,abstraction:HasComponent,reactome:Pathway568
reactome:Pathway50,abstraction:HasComponent,reactome:Pathway51
reactome:Pathway50,abstraction:HasComponent,reactome:Pathway56
reactome:Pathway1661,abstraction:HasComponent,reactome:Pathway1662
reactome:Pathway1661,abstraction:HasComponent,reactome:Pathway1664
reactome:Pathway1661,abstraction:HasComponent,reactome:Pathway1663
reactome:Pathway2598,abstraction:HasComponent,reactome:Pathway2599
reactome:Pathway1440,abstraction:HasComponent,reactome:Pathway1441
reactome:Pathway170,abstraction:HasComponent,reactome:Pathway171
reactome:Pathway82,abstraction:HasComponent,reactome:Pathway83
reactome:Pathway82,abstraction:HasComponent,reactome:Pathway89
reactome:Pathway82,abstraction:HasComponent,reactome:Pathway84
reactome:Pathway124,abstraction:HasComponent,reactome:Pathway125
reactome:Pathway124,abstraction:HasComponent,reactome:Pathway126
reactome:Pathway36,abstraction:HasComponent,reactome:Pathway39
reactome:Pathway36,abstraction:HasComponent,reactome:Pathway38
reactome:Pathway36,abstraction:HasComponent,reactome:Pathway37
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway626
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway629
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway625
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway627
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway624
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway623
reactome:Pathway622,abstraction:HasComponent,reactome:Pathway628
reactome:Pathway156,abstraction:HasComponent,reactome:Pathway157
reactome:Pathway68,abstraction:HasComponent,reactome:Pathway73
reactome:Pathway68,abstraction:HasComponent,reactome:Pathway70
reactome:Pathway68,abstraction:HasComponent,reactome:Pathway69
reactome:Pathway1251,abstraction:HasComponent,reactome:Pathway1252
reactome:Pathway1251,abstraction:HasComponent,reactome:Pathway1283
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway830
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway840
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway835
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway833
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway839
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway836
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway837
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway831
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway834
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway832
reactome:Pathway829,abstraction:HasComponent,reactome:Pathway838
reactome:Pathway401,abstraction:HasComponent,reactome:Pathway433
reactome:Pathway401,abstraction:HasComponent,reactome:Pathway411
